ORDER_NUMBER,QUANTITY_ORDERED,PRICE EACH,SALES,ORDER_DATE,STATUS,MONTH,YEAR,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMER_NAME,PHONE,ADDRESSLINE1,CITY,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,POSTALCODE
"10,259",28,46.82,1310.96,6/15/2004 0:00,Shipped,6,2004,Classic Cars,57,S24_1444,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,Singapore,Victorino,Wendy,Small,69045
"10,271",45,64.74,2913.3,7/20/2004 0:00,Shipped,7,2004,Classic Cars,57,S24_1444,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,USA,Nelson,Valarie,Small,97562
"10,282",29,46.82,1357.78,8/20/2004 0:00,Shipped,8,2004,Classic Cars,57,S24_1444,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,USA,Nelson,Valarie,Small,97562
"10,292",40,53.75,2150,9/8/2004 0:00,Shipped,9,2004,Classic Cars,57,S24_1444,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,USA,Yu,Kwai,Small,10022
"10,305",45,61.85,2783.25,10/13/2004 0:00,Shipped,10,2004,Classic Cars,57,S24_1444,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,USA,Hernandez,Marta,Small,51247
"10,314",44,53.18,2339.92,10/22/2004 0:00,Shipped,10,2004,Classic Cars,57,S24_1444,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,Denmark,Ibsen,Palle,Small,8200
"10,324",25,69.16,1729,11/5/2004 0:00,Shipped,11,2004,Classic Cars,57,S24_1444,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,USA,Frick,Michael,Small,10022
"10,336",45,100,5972.4,11/20/2004 0:00,Shipped,11,2004,Classic Cars,57,S24_1444,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium,75012
"10,349",48,47.4,2275.2,12/1/2004 0:00,Shipped,12,2004,Classic Cars,57,S24_1444,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,USA,Young,Jeff,Small,10022
"10,358",44,60.76,2673.44,12/10/2004 0:00,Shipped,12,2004,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,371",25,97.27,2431.75,1/23/2005 0:00,Shipped,1,2005,Classic Cars,57,S24_1444,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,USA,Nelson,Valarie,Small,97562
"10,383",22,91.76,2018.72,2/22/2005 0:00,Shipped,2,2005,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,394",31,50.29,1558.99,3/15/2005 0:00,Shipped,3,2005,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,412",21,52.6,1104.6,5/3/2005 0:00,Shipped,5,2005,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,425",55,46.82,2575.1,5/31/2005 0:00,In Process,5,2005,Classic Cars,57,S24_1444,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,44000
"10,107",25,100,2845.75,2/24/2003 0:00,Shipped,2,2003,Motorcycles,112,S24_1578,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,USA,Yu,Kwai,Small,10022
"10,120",35,98.05,3431.75,4/29/2003 0:00,Shipped,4,2003,Motorcycles,112,S24_1578,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Australia,Ferguson,Peter,Medium,3004
"10,134",35,93.54,3273.9,7/1/2003 0:00,Shipped,7,2003,Motorcycles,112,S24_1578,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,France,Da Cunha,Daniel,Medium,75508
"10,145",43,95.8,4119.4,8/25/2003 0:00,Shipped,8,2003,Motorcycles,112,S24_1578,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,USA,Young,Julie,Medium,90003
"10,159",44,100,5355.68,10/10/2003 0:00,Shipped,10,2003,Motorcycles,112,S24_1578,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,USA,Brown,Julie,Medium,
"10,168",50,100,5747.5,10/28/2003 0:00,Shipped,10,2003,Motorcycles,112,S24_1578,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,USA,Hirano,Juri,Medium,94217
"10,180",48,100,5355.36,11/11/2003 0:00,Shipped,11,2003,Motorcycles,112,S24_1578,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,France,Rance,Martine,Medium,59000
"10,188",25,100,2535.75,11/18/2003 0:00,Shipped,11,2003,Motorcycles,112,S24_1578,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Small,N 5804
"10,201",39,100,4351.23,12/1/2003 0:00,Shipped,12,2003,Motorcycles,112,S24_1578,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,USA,Murphy,Julie,Medium,
"10,211",25,90.16,2254,1/15/2004 0:00,Shipped,1,2004,Motorcycles,112,S24_1578,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,France,Perrier,Dominique,Small,75016
"10,223",32,91.29,2921.28,2/20/2004 0:00,Shipped,2,2004,Motorcycles,112,S24_1578,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Australia,Ferguson,Peter,Small,3004
"10,237",20,100,2299,4/5/2004 0:00,Shipped,4,2004,Motorcycles,112,S24_1578,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,USA,Frick,Michael,Small,10022
"10,251",26,100,2637.18,5/18/2004 0:00,Shipped,5,2004,Motorcycles,112,S24_1578,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,USA,Brown,William,Small,94019
"10,263",42,100,4307.52,6/28/2004 0:00,Shipped,6,2004,Motorcycles,112,S24_1578,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,USA,King,Julie,Medium,97562
"10,275",21,100,2153.76,7/23/2004 0:00,Shipped,7,2004,Motorcycles,112,S24_1578,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,44000
"10,285",34,100,3716.88,8/27/2004 0:00,Shipped,8,2004,Motorcycles,112,S24_1578,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,USA,Hernandez,Marta,Medium,51247
"10,299",47,100,5455.76,9/30/2004 0:00,Shipped,9,2004,Motorcycles,112,S24_1578,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,Finland,Karttunen,Matti,Medium,21240
"10,309",21,100,2650.62,10/15/2004 0:00,Shipped,10,2004,Motorcycles,112,S24_1578,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,Norway,Bergulfsen,Jonas,Small,4110
"10,318",48,100,6437.28,11/2/2004 0:00,Shipped,11,2004,Motorcycles,112,S24_1578,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,USA,Yu,Kyung,Medium,70267
"10,329",30,87.78,2633.4,11/15/2004 0:00,Shipped,11,2004,Motorcycles,112,S24_1578,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,USA,Yu,Kwai,Small,10022
"10,339",27,84.39,2278.53,11/23/2004 0:00,Shipped,11,2004,Motorcycles,112,S24_1578,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Japan,Shimamura,Akiko,Small,106-0032
"10,362",50,96.92,4846,1/5/2005 0:00,Shipped,1,2005,Motorcycles,112,S24_1578,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,USA,Hirano,Juri,Medium,94217
"10,374",38,100,4197.1,2/2/2005 0:00,Shipped,2,2005,Motorcycles,112,S24_1578,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,Australia,Calaghan,Tony,Medium,4101
"10,389",45,100,4597.65,3/3/2005 0:00,Shipped,3,2005,Motorcycles,112,S24_1578,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,Sweden,Larsson,Maria,Medium,S-844 67
"10,403",46,100,5287.7,4/8/2005 0:00,Shipped,4,2005,Motorcycles,112,S24_1578,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,UK,Devon,Elizabeth,Medium,WX1 6LT
"10,417",35,100,3550.05,5/13/2005 0:00,Disputed,5,2005,Motorcycles,112,S24_1578,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,28034
"10,110",29,59.37,1721.73,3/18/2003 0:00,Shipped,3,2003,Classic Cars,50,S24_1628,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,UK,Ashworth,Victoria,Small,EC2 5NT
"10,123",50,59.87,2993.5,5/20/2003 0:00,Shipped,5,2003,Classic Cars,50,S24_1628,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,France,Schmitt,Carine,Small,44000
"10,137",26,49.81,1295.06,7/10/2003 0:00,Shipped,7,2003,Classic Cars,50,S24_1628,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,France,Henriot,Paul,Small,51100
"10,148",47,56.85,2671.95,9/11/2003 0:00,Shipped,9,2003,Classic Cars,50,S24_1628,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,Australia,O'Hara,Anna,Small,2060
"10,161",23,53.33,1226.59,10/17/2003 0:00,Shipped,10,2003,Classic Cars,50,S24_1628,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,Denmark,Ibsen,Palle,Small,8200
"10,172",34,42.76,1453.84,11/5/2003 0:00,Shipped,11,2003,Classic Cars,50,S24_1628,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,USA,King,Julie,Small,97562
"10,181",34,53.83,1830.22,11/12/2003 0:00,Shipped,11,2003,Classic Cars,50,S24_1628,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Small,N 5804
"10,192",47,53.83,2530.01,11/20/2003 0:00,Shipped,11,2003,Classic Cars,50,S24_1628,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,USA,Young,Valarie,Small,62005
"10,204",45,49.81,2241.45,12/2/2003 0:00,Shipped,12,2003,Classic Cars,50,S24_1628,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,USA,Young,Jeff,Small,10022
"10,212",45,53.33,2399.85,1/16/2004 0:00,Shipped,1,2004,Classic Cars,50,S24_1628,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,226",36,43.27,1557.72,2/26/2004 0:00,Shipped,2,2004,Classic Cars,50,S24_1628,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,USA,Thompson,Valarie,Small,91217
"10,241",21,40.25,845.25,4/13/2004 0:00,Shipped,4,2004,Classic Cars,50,S24_1628,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,France,Citeaux,Frederique,Small,67000
"10,266",28,48.3,1352.4,7/6/2004 0:00,Shipped,7,2004,Classic Cars,50,S24_1628,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,Italy,Moroni,Maurizio,Small,42100
"10,278",35,45.28,1584.8,8/6/2004 0:00,Shipped,8,2004,Classic Cars,50,S24_1628,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,USA,King,Sue,Small,83030
"10,288",50,52.32,2616,9/1/2004 0:00,Shipped,9,2004,Classic Cars,50,S24_1628,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,Singapore,Victorino,Wendy,Small,69045
"10,301",22,51.32,1129.04,10/5/2003 0:00,Shipped,10,2003,Classic Cars,50,S24_1628,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small,N 0106
"10,311",45,49.3,2218.5,10/16/2004 0:00,Shipped,10,2004,Classic Cars,50,S24_1628,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,321",48,42.26,2028.48,11/4/2004 0:00,Shipped,11,2004,Classic Cars,50,S24_1628,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,USA,Benitez,Violeta,Small,50553
"10,332",20,87.96,1759.2,11/17/2004 0:00,Shipped,11,2004,Classic Cars,50,S24_1628,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,UK,Ashworth,Victoria,Small,EC2 5NT
"10,343",27,36.21,977.67,11/24/2004 0:00,Shipped,11,2004,Classic Cars,50,S24_1628,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,France,Henriot,Paul,Small,51100
"10,367",38,38.5,1463,1/12/2005 0:00,Resolved,1,2005,Classic Cars,50,S24_1628,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,USA,Young,Julie,Small,90003
"10,379",32,100,3970.56,2/10/2005 0:00,Shipped,2,2005,Classic Cars,50,S24_1628,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,28034
"10,407",64,40.25,2576,4/22/2005 0:00,On Hold,4,2005,Classic Cars,50,S24_1628,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,USA,Frick,Sue,Small,94217
"10,420",37,60.37,2233.69,5/29/2005 0:00,In Process,5,2005,Classic Cars,50,S24_1628,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,2067
"10,106",28,88.63,2481.64,2/17/2003 0:00,Shipped,2,2003,Planes,109,S24_1785,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Italy,Rovelli,Giovanni,Small,24100
"10,120",39,100,4651.53,4/29/2003 0:00,Shipped,4,2003,Planes,109,S24_1785,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Australia,Ferguson,Peter,Medium,3004
"10,133",41,94.1,3858.1,6/27/2003 0:00,Shipped,6,2003,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,28034
"10,145",40,87.54,3501.6,8/25/2003 0:00,Shipped,8,2003,Planes,109,S24_1785,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,USA,Young,Julie,Medium,90003
"10,168",49,100,6433.7,10/28/2003 0:00,Shipped,10,2003,Planes,109,S24_1785,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,USA,Hirano,Juri,Medium,94217
"10,210",27,98.48,2658.96,1/12/2004 0:00,Shipped,1,2004,Planes,109,S24_1785,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small,530-0003
"10,223",34,100,3608.76,2/20/2004 0:00,Shipped,2,2004,Planes,109,S24_1785,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Australia,Ferguson,Peter,Medium,3004
"10,235",23,96.29,2214.67,4/2/2004 0:00,Shipped,4,2004,Planes,109,S24_1785,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,Canada,Lincoln,Elizabeth,Small,T2F 8M4
"10,250",31,88.63,2747.53,5/11/2004 0:00,Shipped,5,2004,Planes,109,S24_1785,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,USA,Frick,Sue,Small,94217
"10,262",34,97.38,3310.92,6/24/2004 0:00,Cancelled,6,2004,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,28034
"10,275",25,95.2,2380,7/23/2004 0:00,Shipped,7,2004,Planes,109,S24_1785,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,44000
"10,284",22,100,2310.88,8/21/2004 0:00,Shipped,8,2004,Planes,109,S24_1785,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small,N 0106
"10,297",32,100,4061.76,9/16/2004 0:00,Shipped,9,2004,Planes,109,S24_1785,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,Ireland,Cassidy,Dean,Medium,2
"10,308",31,100,3493.7,10/15/2004 0:00,Shipped,10,2004,Planes,109,S24_1785,Mini Classics,9145554562,3758 North Pendale Street,White Plains,USA,Frick,Steve,Medium,24067
"10,316",25,100,2872.25,11/1/2004 0:00,Shipped,11,2004,Planes,109,S24_1785,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,UK,Bennett,Helen,Small,PO31 7PJ
"10,328",47,87.54,4114.38,11/12/2004 0:00,Shipped,11,2004,Planes,109,S24_1785,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Italy,Rovelli,Giovanni,Medium,24100
"10,339",21,50.65,1063.65,11/23/2004 0:00,Shipped,11,2004,Planes,109,S24_1785,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Japan,Shimamura,Akiko,Small,106-0032
"10,353",28,71.73,2008.44,12/4/2004 0:00,Shipped,12,2004,Planes,109,S24_1785,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,USA,Lewis,Dan,Small,97561
"10,374",46,94.1,4328.6,2/2/2005 0:00,Shipped,2,2005,Planes,109,S24_1785,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,Australia,Calaghan,Tony,Medium,4101
"10,386",33,41.71,1376.43,3/1/2005 0:00,Resolved,3,2005,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,398",43,100,5552.16,3/30/2005 0:00,Shipped,3,2005,Planes,109,S24_1785,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,France,Henriot,Paul,Medium,51100
"10,401",38,96.29,3659.02,4/3/2005 0:00,On Hold,4,2005,Planes,109,S24_1785,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,USA,Brown,William,Medium,94019
"10,416",47,88.63,4165.61,5/10/2005 0:00,Shipped,5,2005,Planes,109,S24_1785,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,Italy,Moroni,Maurizio,Medium,42100
"10,101",45,31.2,1404,1/9/2003 0:00,Shipped,1,2003,Vintage Cars,33,S24_1937,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,Germany,Keitel,Roland,Small,60528
"10,110",20,35.51,710.2,3/18/2003 0:00,Shipped,3,2003,Vintage Cars,33,S24_1937,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,UK,Ashworth,Victoria,Small,EC2 5NT
"10,124",45,37.84,1702.8,5/21/2003 0:00,Shipped,5,2003,Vintage Cars,33,S24_1937,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,USA,King,Sue,Small,83030
"10,149",36,33.19,1194.84,9/12/2003 0:00,Shipped,9,2003,Vintage Cars,33,S24_1937,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,USA,Taylor,Sue,Small,94217
"10,162",37,27.22,1007.14,10/18/2003 0:00,Shipped,10,2003,Vintage Cars,33,S24_1937,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,USA,Brown,Julie,Small,
"10,173",31,31.53,977.43,11/5/2003 0:00,Shipped,11,2003,Vintage Cars,33,S24_1937,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Italy,Rovelli,Giovanni,Small,24100
"10,182",39,36.84,1436.76,11/12/2003 0:00,Shipped,11,2003,Vintage Cars,33,S24_1937,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,USA,Nelson,Valarie,Small,97562
"10,193",26,29.21,759.46,11/21/2003 0:00,Shipped,11,2003,Vintage Cars,33,S24_1937,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,Australia,Connery,Sean,Small,3150
"10,205",32,37.17,1189.44,12/3/2003 0:00,Shipped,12,2003,Vintage Cars,33,S24_1937,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,214",20,34.19,683.8,1/26/2004 0:00,Shipped,1,2004,Vintage Cars,33,S24_1937,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,Spain,Sommer,Mart¡n,Small,28023
"10,227",42,29.21,1226.82,3/2/2004 0:00,Shipped,3,2004,Vintage Cars,33,S24_1937,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Small,69004
"10,243",33,29.54,974.82,4/26/2004 0:00,Shipped,4,2004,Vintage Cars,33,S24_1937,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,USA,Franco,Valarie,Small,51003
"10,280",20,28.88,577.6,8/17/2004 0:00,Shipped,8,2004,Vintage Cars,33,S24_1937,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,Italy,Accorti,Paolo,Small,10100
"10,288",29,38.17,1106.93,9/1/2004 0:00,Shipped,9,2004,Vintage Cars,33,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,Singapore,Victorino,Wendy,Small,69045
"10,304",23,30.2,694.6,10/11/2004 0:00,Shipped,10,2004,Vintage Cars,33,S24_1937,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,France,Tonini,Daniel,Small,78000
"10,312",39,29.54,1152.06,10/21/2004 0:00,Shipped,10,2004,Vintage Cars,33,S24_1937,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,USA,Nelson,Valarie,Small,97562
"10,322",20,100,2624,11/4/2004 0:00,Shipped,11,2004,Vintage Cars,33,S24_1937,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,USA,Young,Valarie,Small,62005
"10,332",45,81.91,3685.95,11/17/2004 0:00,Shipped,11,2004,Vintage Cars,33,S24_1937,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,UK,Ashworth,Victoria,Medium,EC2 5NT
"10,344",20,35.18,703.6,11/25/2004 0:00,Shipped,11,2004,Vintage Cars,33,S24_1937,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Small,13008
"10,356",48,100,9720,12/9/2004 0:00,Shipped,12,2004,Vintage Cars,33,S24_1937,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,France,Da Cunha,Daniel,Large,75508
"10,367",23,36.29,834.67,1/12/2005 0:00,Resolved,1,2005,Vintage Cars,33,S24_1937,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,USA,Young,Julie,Small,90003
"10,380",32,70.56,2257.92,2/16/2005 0:00,Shipped,2,2005,Vintage Cars,33,S24_1937,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,391",33,100,8344.71,3/9/2005 0:00,Shipped,3,2005,Vintage Cars,33,S24_1937,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,Australia,O'Hara,Anna,Large,2060
"10,409",61,29.54,1801.94,4/23/2005 0:00,Shipped,4,2005,Vintage Cars,33,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,Singapore,Victorino,Wendy,Small,69045
"10,420",45,26.88,1209.6,5/29/2005 0:00,In Process,5,2005,Vintage Cars,33,S24_1937,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,2067
"10,107",38,83.03,3155.14,2/24/2003 0:00,Shipped,2,2003,Motorcycles,76,S24_2000,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,USA,Yu,Kwai,Medium,10022
"10,120",34,83.79,2848.86,4/29/2003 0:00,Shipped,4,2003,Motorcycles,76,S24_2000,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Australia,Ferguson,Peter,Small,3004
"10,134",43,83.03,3570.29,7/1/2003 0:00,Shipped,7,2003,Motorcycles,76,S24_2000,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,France,Da Cunha,Daniel,Medium,75508
"10,145",47,83.03,3902.41,8/25/2003 0:00,Shipped,8,2003,Motorcycles,76,S24_2000,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,USA,Young,Julie,Medium,90003
"10,158",22,67.03,1474.66,10/10/2003 0:00,Shipped,10,2003,Motorcycles,76,S24_2000,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,Norway,Bergulfsen,Jonas,Small,4110
"10,168",29,75.41,2186.89,10/28/2003 0:00,Shipped,10,2003,Motorcycles,76,S24_2000,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,USA,Hirano,Juri,Small,94217
"10,180",28,68.55,1919.4,11/11/2003 0:00,Shipped,11,2003,Motorcycles,76,S24_2000,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,France,Rance,Martine,Small,59000
"10,188",40,91.4,3656,11/18/2003 0:00,Shipped,11,2003,Motorcycles,76,S24_2000,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Medium,N 5804
"10,201",25,73.88,1847,12/1/2003 0:00,Shipped,12,2003,Motorcycles,76,S24_2000,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,USA,Murphy,Julie,Small,
"10,210",30,61.7,1851,1/12/2004 0:00,Shipped,1,2004,Motorcycles,76,S24_2000,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small,530-0003
"10,223",38,69.31,2633.78,2/20/2004 0:00,Shipped,2,2004,Motorcycles,76,S24_2000,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Australia,Ferguson,Peter,Small,3004
"10,236",36,87.6,3153.6,4/3/2004 0:00,Shipped,4,2004,Motorcycles,76,S24_2000,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,USA,Hernandez,Rosa,Medium,71270
"10,250",32,87.6,2803.2,5/11/2004 0:00,Shipped,5,2004,Motorcycles,76,S24_2000,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,USA,Frick,Sue,Small,94217
